STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-06,0,0,0,24,31,18
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-07,0,0,0,20,25,16
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-08,0,0,0,23,34,18
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-09,0.03,0.8,1.2,27,31,16
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-10,0,0,1.2,22,29,19
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-11,0.03,0.5,1.2,27,32,20
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-12,0,0,1.2,20,21,13
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-13,0,0.2,0,24,33,15
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-14,0,0,0,18,26,7
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-15,0,0,0,25,31,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-16,0,0,0,33,40,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-17,0.02,0,0,32,34,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-18,0.03,0,0,33,40,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-19,0,0,0,40,46,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-20,0,0,0,26,28,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-21,0,0,0,27,35,23
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-22,0,0,0,30,33,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-23,0,0,0,22,25,9
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-24,0.08,1.2,0,16,21,11
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-25,0,0,1.2,13,15,-3
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-26,0,0,1.2,-2,4,-7
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-27,0,0,1.2,-3,5,-8
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-28,0.04,0.5,1.2,2,9,-5
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-29,0.03,0.5,1.2,10,13,4
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-30,0,0,2,2,7,-7
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2017-12-31,0,0,2,-1,5,-9
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-01,0,0,2,-6,2,-13
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-02,0,0.1,2,-1,10,-7
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-03,0.01,0.4,2,9,12,-1
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-04,0,0,2,1,9,-10
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-05,0,0,2,-1,8,-9
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-06,0,0,2,-2,11,-11
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-07,0.02,0.2,2,15,31,7
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-08,0,0,1.2,32,42,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-09,0,0,1.2,29,40,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-10,0.01,0,0,34,50,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-11,0.17,0,0,45,51,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-12,0,0,0,15,19,2
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-13,0,0,0,4,10,-4
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-14,0.06,2.4,0,3,18,-5
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-15,0.12,4.5,2,18,22,13
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-16,0,0,5.1,15,21,5
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-17,0,0,3.1,10,21,0
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-18,0,0,2,22,32,18
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-19,0,0,1.2,30,39,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-20,0,0,0,37,50,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-21,0.12,0,0,33,38,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-22,1.12,0.9,0,37,38,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-23,0,0.5,1.2,29,31,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-24,0,0,1.2,25,28,23
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-25,0,0,1.2,27,35,19
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-26,0.02,0,0,35,46,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-27,0,0,0,40,45,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-28,0.03,1.2,0,28,30,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-29,0,0,0,21,23,11
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-30,0,0,0,15,29,4
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-01-31,0,0,0,32,42,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-01,0,0,0,19,33,2
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-02,0,0,0,6,18,-1
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-03,0.24,2.9,0,22,31,18
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-04,0.08,1.4,3.1,16,18,-3
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-05,0.12,1.3,3.1,0,10,-9
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-06,0.01,0.1,3.1,7,13,-1
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-07,0.04,0.7,3.9,11,14,-5
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-08,0.09,1.4,3.9,7,18,-4
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-09,0.16,3.8,7.1,15,17,-1
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-10,0,0,5.9,8,16,5
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-11,0.13,1.3,7.1,15,23,9
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-12,0,0,5.9,10,17,-5
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-13,0,0,5.9,13,30,0
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-14,0,0,5.9,30,41,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-15,0,0,3.1,39,44,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-16,0,0,2,29,33,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-17,0.03,0.4,2,20,29,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-18,0,0,2,25,38,11
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-19,0.41,0,2,36,39,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-20,0.63,0,0,35,38,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-21,0,0,0,23,27,18
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-22,0.02,0,0,25,34,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-23,0.09,0,0,34,38,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-24,0.45,0,0,30,38,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-25,0,0,0,33,38,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-26,0,0,0,34,48,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-27,0,0,0,43,57,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-02-28,0,0,0,40,47,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-01,0,0,0,35,45,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-02,0,0,0,33,45,20
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-03,0,0,0,37,45,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-04,0,0,0,36,46,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-05,0.22,2.9,0,34,35,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-06,0.02,0.4,2,31,34,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-07,0,0.1,1.2,25,27,17
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-08,0,0,1.2,23,31,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-09,0,0,1.2,25,35,15
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-10,0,0,0,26,42,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-11,0,0,0,31,43,19
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-12,0,0,0,36,42,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-13,0,0,0,30,34,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-14,0,0,0,29,47,19
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-15,0,0,0,35,46,23
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-16,0,0,0,29,38,18
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-17,0,0,0,33,50,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-18,0,0,0,38,56,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-19,0,0,0,39,48,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-20,0,0,0,29,37,23
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-21,0,0,0,29,41,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-22,0,0,0,31,48,18
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-23,0,0,0,32,45,18
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-24,0,0,0,33,38,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-25,0,0,0,31,44,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-26,0.16,0,0,34,49,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-27,0.23,0,0,42,47,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-28,0,0,0,38,53,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-29,0,0,0,45,51,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-30,0,0,0,37,46,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-03-31,0.11,0,0,39,46,23
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-01,0,0,0,26,35,17
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-02,0,0,0,28,39,16
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-03,0.27,2.7,0,33,33,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-04,0.01,0.3,3.1,27,32,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-05,0,0,0,28,42,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-06,0,0,0,31,33,19
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-07,0,0,0,23,35,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-08,0,0,0,27,38,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-09,0.03,0.6,1.2,31,38,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-10,0,0,0,33,40,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-11,0.06,0,0,44,59,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-12,0,0,0,48,57,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-13,0.22,0,0,40,40,34
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-14,0.59,0.7,0,34,35,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-15,0.16,1.7,1.2,28,29,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-16,0.01,0.3,2,27,33,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-17,0,0,1.2,31,40,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-18,0.77,7.2,0,31,33,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-19,0,0,7.1,35,49,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-20,0,0,2,40,58,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-21,0,0,0,42,56,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-22,0,0,0,47,63,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-23,0,0,0,49,68,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-24,0,0,0,54,73,36
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-25,0,0,0,52,60,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-26,0,0,0,51,67,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-27,0.02,0,0,50,60,36
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-28,0,0,0,44,55,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-29,0,0,0,44,63,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-04-30,0,0,0,60,81,43
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-01,0.3,0,0,69,79,60
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-02,1.37,0,0,68,77,59
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-03,1.38,0,0,61,66,56
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-04,0.36,0,0,61,75,52
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-05,0,0,0,65,79,48
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-06,0.03,0,0,64,72,51
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-07,0,0,0,60,78,44
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-08,0,0,0,69,81,51
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-09,1.51,0,0,65,71,55
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-10,0.04,0,0,61,69,44
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-11,0.93,0,0,44,44,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-12,0.55,0,0,47,57,41
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-13,0.13,0,0,50,60,45
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-14,0.93,0,0,60,72,55
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-15,0,0,0,67,77,53
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-16,0,0,0,64,82,47
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-17,0,0,0,66,76,52
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-18,0.01,0,0,62,76,49
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-19,0.35,0,0,62,75,55
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-20,0.36,0,0,56,60,47
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-21,0.43,0,0,54,59,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-22,0.01,0,0,57,69,52
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-23,0,0,0,64,79,49
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-24,0,0,0,72,85,58
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-25,0,0,0,77,85,66
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-26,0,0,0,76,90,63
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-27,0,0,0,80,95,64
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-28,0,0,0,78,93,65
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-29,0,0,0,80,91,65
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-30,1.09,0,0,74,79,68
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-05-31,0,0,0,76,85,67
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-01,0,0,0,71,78,52
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-02,0.1,0,0,61,69,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-03,0,0,0,63,67,55
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-04,0,0,0,64,80,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-05,0,0,0,69,72,52
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-06,0.22,0,0,60,76,49
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-07,0,0,0,69,84,57
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-08,0.01,0,0,66,74,58
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-09,0,0,0,69,80,60
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-10,1.14,0,0,64,67,60
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-11,0,0,0,66,75,60
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-12,0,0,0,70,79,65
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-13,0,0,0,72,80,59
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-14,0,0,0,68,76,56
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-15,1.8,0,0,70,84,62
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-16,0.04,0,0,78,89,68
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-17,0,0,0,83,91,75
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-18,0.85,0,0,83,88,64
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-19,0.54,0,0,66,68,62
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-20,0.07,0,0,66,73,62
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-21,0.26,0,0,65,67,61
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-22,0.03,0,0,64,72,58
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-23,0,0,0,68,80,56
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-24,0,0,0,74,83,61
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-25,0,0,0,68,78,58
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-26,0.43,0,0,67,70,64
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-27,0,0,0,70,80,65
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-28,0,0,0,73,86,60
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-29,0,0,0,81,93,71
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-06-30,0.18,0,0,85,92,70
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-01,0.38,0,0,77,88,66
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-02,0,0,0,73,84,59
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-03,0,0,0,75,87,61
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-04,0,0,0,82,92,70
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-05,0,0,0,78,88,66
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-06,0,0,0,71,78,59
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-07,0,0,0,67,79,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-08,0,0,0,72,84,59
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-09,0,0,0,77,88,68
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-10,0,0,0,79,87,63
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-11,0,0,0,74,85,59
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-12,0,0,0,76,87,67
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-13,1.09,0,0,81,92,70
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-14,0.13,0,0,74,84,70
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-15,0,0,0,77,86,68
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-16,0,0,0,78,83,68
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-17,0,0,0,73,81,62
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-18,0,0,0,70,82,58
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-19,0.31,0,0,71,78,57
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-20,0.99,0,0,70,76,67
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-21,0,0,0,71,80,67
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-22,0,0,0,69,79,62
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-23,0,0,0,71,83,58
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-24,0,0,0,74,84,63
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-25,0,0,0,73,84,59
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-26,0,0,0,71,75,62
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-27,0,0,0,66,77,57
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-28,0,0,0,66,79,53
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-29,0,0,0,69,81,55
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-30,0.22,0,0,68,82,55
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-07-31,0,0,0,67,81,52
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-01,0.18,0,0,71,82,59
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-02,0.01,0,0,69,75,60
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-03,0,0,0,69,81,59
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-04,0,0,0,78,87,70
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-05,0.21,0,0,79,84,69
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-06,0.76,0,0,72,78,66
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-07,0.01,0,0,69,74,60
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-08,0,0,0,69,82,60
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-09,0.47,0,0,75,87,63
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-10,0,0,0,71,84,58
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-11,0,0,0,73,86,62
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-12,0,0,0,77,88,65
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-13,0,0,0,75,87,63
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-14,0,0,0,74,86,61
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-15,0.05,0,0,74,84,67
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-16,1.31,0,0,73,83,67
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-17,1.52,0,0,71,82,66
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-18,0,0,0,71,80,62
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-19,0,0,0,70,83,58
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-20,3.78,0,0,71,75,64
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-21,0.14,0,0,67,74,58
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-22,0,0,0,65,76,54
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2018-08-23,0,0,0,66,77,54
